	Subject	Label	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyGyro-std()-X	tBodyGyro-std()-Y	tBodyGyro-std()-Z	tBodyGyroJerk-std()-X	tBodyGyroJerk-std()-Y	tBodyGyroJerk-std()-Z	tBodyAccMag-std()	tGravityAccMag-std()	tBodyAccJerkMag-std()	tBodyGyroMag-std()	tBodyGyroJerkMag-std()	fBodyAcc-std()-X	fBodyAcc-std()-Y	fBodyAcc-std()-Z	fBodyAccJerk-std()-X	fBodyAccJerk-std()-Y	fBodyAccJerk-std()-Z	fBodyGyro-std()-X	fBodyGyro-std()-Y	fBodyGyro-std()-Z	fBodyAccMag-std()	fBodyBodyAccJerkMag-std()	fBodyBodyGyroMag-std()	fBodyBodyGyroJerkMag-std()	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyGyro-mean()-X	tBodyGyro-mean()-Y	tBodyGyro-mean()-Z	tBodyGyroJerk-mean()-X	tBodyGyroJerk-mean()-Y	tBodyGyroJerk-mean()-Z	tBodyAccMag-mean()	tGravityAccMag-mean()	tBodyAccJerkMag-mean()	tBodyGyroMag-mean()	tBodyGyroJerkMag-mean()	fBodyAcc-mean()-X	fBodyAcc-mean()-Y	fBodyAcc-mean()-Z	fBodyAccJerk-mean()-X	fBodyAccJerk-mean()-Y	fBodyAccJerk-mean()-Z	fBodyGyro-mean()-X	fBodyGyro-mean()-Y	fBodyGyro-mean()-Z	fBodyAccMag-mean()	fBodyBodyAccJerkMag-mean()	fBodyBodyGyroMag-mean()	fBodyBodyGyroJerkMag-mean()
161	11	WALKING_UPSTAIRS	-0.435404576	-0.263889599	-0.363196912	-0.952965936	-0.944036585	-0.884691379	-0.407427435	-0.391900743	-0.569617629	-0.595921262	-0.473749872	-0.446082664	-0.608286471	-0.577147253	-0.587209843	-0.383480484	-0.383480484	-0.397715374	-0.449374466	-0.594108409	-0.442083323	-0.302803061	-0.38853539	-0.437916833	-0.411265504	-0.609145635	-0.62257788	-0.491894281	-0.513985362	-0.511591297	-0.443908166	-0.530439722	-0.645190673	0.274906169	-0.017410585	-0.116452692	0.838293212	-0.130181336	-0.04390231	0.123348081	0.001322658	-0.024937515	-0.022569308	-0.072810095	0.01781772	-0.085928243	-0.049782728	-0.063115437	-0.334419797	-0.334419797	-0.421633633	-0.370336269	-0.58846699	-0.423016465	-0.281245716	-0.41935027	-0.430443193	-0.413243438	-0.529903877	-0.519610033	-0.455670347	-0.40861041	-0.336709161	-0.369265631	-0.480362442	-0.579135764
162	12	WALKING_UPSTAIRS	-0.7564965	-0.713752096	-0.78741314	-0.962246802	-0.959119722	-0.960269966	-0.80518683	-0.77619757	-0.894635946	-0.812280347	-0.831723473	-0.834105523	-0.826429117	-0.926443239	-0.863293615	-0.751934157	-0.751934157	-0.814270649	-0.799840173	-0.893795056	-0.752157192	-0.726306293	-0.783347537	-0.812501286	-0.785214531	-0.906524913	-0.825474223	-0.814578495	-0.857082425	-0.779579509	-0.833128921	-0.816350827	-0.904026749	0.268849091	-0.019752118	-0.109746074	0.127566353	-0.247978283	0.587143704	0.047045923	0.020842521	0.011445306	-0.0348541	-0.095278628	0.085425507	-0.111866233	-0.037282756	-0.057155999	-0.732236106	-0.732236106	-0.808727389	-0.752855847	-0.885126231	-0.769185458	-0.72586151	-0.82669442	-0.815032142	-0.782472627	-0.88175086	-0.772802934	-0.870707665	-0.81327314	-0.772466869	-0.801569529	-0.827132527	-0.892420802
163	13	WALKING_UPSTAIRS	-0.906751497	-0.878759345	-0.888156547	-0.976793595	-0.971901938	-0.961698433	-0.913355356	-0.894218089	-0.937299067	-0.922281161	-0.922380024	-0.90450499	-0.933261745	-0.950622141	-0.931437214	-0.869491793	-0.869491793	-0.896230353	-0.887403076	-0.938741904	-0.906133585	-0.887125206	-0.887480077	-0.914588707	-0.900607605	-0.944125926	-0.928484876	-0.920778111	-0.916228111	-0.885676695	-0.892275386	-0.89580843	-0.9405712	0.278062671	-0.019663166	-0.109292077	0.752379596	0.144655989	0.060994274	0.088075	0.007787778	-0.006207494	-0.021123304	-0.080812072	0.10442734	-0.083221692	-0.045822897	-0.053931556	-0.884232183	-0.884232183	-0.915271016	-0.892904583	-0.945133486	-0.912688996	-0.877671143	-0.905357168	-0.920220169	-0.895578009	-0.9293917	-0.903729021	-0.927430604	-0.897711459	-0.877786958	-0.899669594	-0.905152364	-0.940442365
164	14	WALKING_UPSTAIRS	-0.450390192	-0.28460477	-0.429731779	-0.964461084	-0.944837276	-0.918429625	-0.577599084	-0.485381632	-0.808531682	-0.582663191	-0.455745493	-0.712188394	-0.671539148	-0.795769624	-0.788205818	-0.460841357	-0.460841357	-0.581302444	-0.501539533	-0.79398884	-0.427275658	-0.289823427	-0.379033736	-0.580792168	-0.48443568	-0.822912968	-0.60236199	-0.378461704	-0.742042415	-0.533154068	-0.597926846	-0.52136151	-0.816827697	0.268403833	-0.024264735	-0.102665715	0.702344554	-0.11079632	0.112142692	0.066939274	0.008056482	-0.028665275	-0.073258325	-0.034411008	0.059120164	-0.079180922	-0.061432799	-0.056122277	-0.354879101	-0.354879101	-0.590921107	-0.413716253	-0.756172107	-0.519367201	-0.369383504	-0.647557374	-0.611683854	-0.518329155	-0.792616631	-0.534234671	-0.636375282	-0.703073103	-0.486453433	-0.571186545	-0.610869572	-0.788342009
165	15	WALKING_UPSTAIRS	-0.525685581	-0.435989044	-0.441721504	-0.952656585	-0.961920099	-0.938354196	-0.537039432	-0.520077026	-0.64052865	-0.644682053	-0.592937738	-0.610650426	-0.621887481	-0.634096499	-0.654188023	-0.452530837	-0.452530837	-0.46848505	-0.563055855	-0.618464163	-0.528021519	-0.462703651	-0.449113006	-0.553326657	-0.523076564	-0.660160025	-0.671313618	-0.600329913	-0.660529047	-0.537743273	-0.468541316	-0.632348632	-0.628294908	0.257165618	-0.019045664	-0.105783421	0.700807227	-0.022265503	-0.015292521	0.084696956	-0.005176442	0.033336925	-0.034133224	-0.077577553	0.119967486	-0.082071906	-0.026557122	-0.086098732	-0.45480321	-0.45480321	-0.554518021	-0.53527358	-0.647144873	-0.523332763	-0.455316729	-0.513068292	-0.561356397	-0.547192494	-0.620218743	-0.569438627	-0.590563427	-0.575659378	-0.455167609	-0.471875908	-0.577211032	-0.63229429
166	16	WALKING_UPSTAIRS	-0.316013514	-0.322221454	-0.280716295	-0.953578735	-0.95160671	-0.906819297	-0.360692506	-0.439295169	-0.561606897	-0.511617109	-0.514782848	-0.512379844	-0.584915286	-0.548650488	-0.611142217	-0.258115489	-0.258115489	-0.328503052	-0.454163917	-0.545610237	-0.311347156	-0.35657603	-0.287031683	-0.375600395	-0.446877539	-0.585366861	-0.52905795	-0.539811573	-0.570301	-0.37197975	-0.332682273	-0.527401642	-0.577071427	0.280360744	-0.021069979	-0.129865035	0.911578205	-0.171509854	-0.127556541	0.102396159	0.003177915	-0.023731504	-0.07924852	-0.047712568	0.087909694	-0.088070363	-0.039172258	-0.079359428	-0.263670568	-0.263670568	-0.422901581	-0.374257255	-0.581179767	-0.330290297	-0.340338322	-0.37953044	-0.401659897	-0.467692094	-0.536477456	-0.47544622	-0.484897943	-0.480540113	-0.2641848	-0.330685731	-0.492767437	-0.547287004
167	17	WALKING_UPSTAIRS	-0.709098144	-0.663119098	-0.751895949	-0.972770819	-0.965532799	-0.947424744	-0.74180908	-0.708421383	-0.817907894	-0.825500483	-0.769731518	-0.771053652	-0.778902286	-0.809902794	-0.772840689	-0.698475204	-0.698475204	-0.721957362	-0.750157839	-0.807399978	-0.707367024	-0.679867694	-0.76107328	-0.75580692	-0.703103451	-0.830063689	-0.842563212	-0.770814875	-0.803864963	-0.747690367	-0.732957259	-0.792254477	-0.816778891	0.279954162	-0.015383117	-0.094181	0.712042938	0.001845225	0.132401862	0.053166426	0.00848788	-0.011758636	-0.022685168	-0.07118427	0.067833931	-0.081887987	-0.052204132	-0.031135022	-0.681278993	-0.681278993	-0.744717976	-0.721790856	-0.795989051	-0.714858267	-0.673011945	-0.773433795	-0.750737697	-0.731790962	-0.804191066	-0.774835591	-0.772936978	-0.739997046	-0.695727784	-0.714519317	-0.756702524	-0.810542603
168	18	WALKING_UPSTAIRS	-0.475073811	-0.47702151	-0.558293912	-0.935354086	-0.931299324	-0.943194871	-0.525482035	-0.574119891	-0.753700659	-0.643226898	-0.682599601	-0.607400789	-0.711376183	-0.824476206	-0.69784797	-0.468365496	-0.468365496	-0.551612562	-0.654904703	-0.789102815	-0.464746035	-0.500673029	-0.561780164	-0.534072055	-0.586828974	-0.782629926	-0.66207498	-0.663621317	-0.650850503	-0.549178322	-0.566723307	-0.689661112	-0.809425196	0.274757314	-0.018116691	-0.110605034	0.616297441	0.137020331	0.076752981	0.077240623	-0.002979204	0.006834884	-0.020173156	-0.080670941	0.132955081	-0.112049451	-0.018064972	-0.059251235	-0.45285079	-0.45285079	-0.575813025	-0.528062368	-0.765170211	-0.505470613	-0.498310547	-0.619487884	-0.558770705	-0.589814168	-0.724024403	-0.591368201	-0.726596842	-0.598279961	-0.474617243	-0.543491241	-0.693875382	-0.785784831
169	19	WALKING_UPSTAIRS	-0.507445992	-0.364529179	-0.520046808	-0.978381089	-0.966907201	-0.956686055	-0.550044638	-0.465777592	-0.696518716	-0.64179723	-0.6115453	-0.549609677	-0.644960397	-0.727542761	-0.672668953	-0.495218379	-0.495218379	-0.500247289	-0.589284596	-0.724193918	-0.5075381	-0.391810304	-0.520256661	-0.576929435	-0.460976958	-0.713079188	-0.664050483	-0.602074275	-0.594788195	-0.581764661	-0.518713409	-0.631988639	-0.739971306	0.280197695	-0.016779095	-0.110867705	0.681288464	0.004217112	0.061522166	0.105424882	0.02323256	-0.063399891	-0.020543048	-0.090963257	0.112618334	-0.108797726	-0.052559266	-0.035371458	-0.430844406	-0.430844406	-0.550107311	-0.522287937	-0.692923014	-0.508665474	-0.390134548	-0.591398311	-0.563545788	-0.502904683	-0.679465332	-0.576799224	-0.636532822	-0.543079906	-0.482401538	-0.488503104	-0.633145352	-0.727427174
170	20	WALKING_UPSTAIRS	-0.570175292	-0.55722866	-0.605337119	-0.967256601	-0.957960145	-0.952689042	-0.601446848	-0.614889706	-0.763798364	-0.687459085	-0.764587249	-0.660376459	-0.73812136	-0.854892821	-0.711797834	-0.603420645	-0.603420645	-0.635039533	-0.717168074	-0.824888003	-0.556446107	-0.581338047	-0.601392392	-0.604107551	-0.612622571	-0.77605409	-0.705733598	-0.756163962	-0.701528642	-0.678853638	-0.657139969	-0.753814757	-0.843779194	0.274116723	-0.018209736	-0.110816496	0.499965437	0.062870009	0.24631598	0.08788193	0.041733777	0.005819106	-0.022188209	-0.086135022	0.081598193	-0.102323464	-0.031959694	-0.049046509	-0.52709395	-0.52709395	-0.620228939	-0.621364899	-0.788049715	-0.609990709	-0.568621024	-0.672926675	-0.634035552	-0.641651813	-0.750634061	-0.638822082	-0.784390534	-0.642558364	-0.581655294	-0.620160628	-0.737148317	-0.820332408
171	21	WALKING_UPSTAIRS	-0.588109409	-0.425089449	-0.496535616	-0.97423541	-0.94975437	-0.92006538	-0.620862868	-0.528232468	-0.644634925	-0.653152404	-0.627690116	-0.580437627	-0.644548322	-0.681359371	-0.673267281	-0.529563419	-0.529563419	-0.573019616	-0.587557682	-0.687448743	-0.578973397	-0.449776511	-0.505018985	-0.627369492	-0.514313329	-0.655066848	-0.679934814	-0.6326911	-0.625048872	-0.607134291	-0.585066803	-0.641702835	-0.704244143	0.27698437	-0.011881379	-0.098863488	0.802730779	-0.074040171	-0.022752904	0.050740402	-0.023682673	-0.004280985	-0.02536506	-0.067613496	0.079996799	-0.120646396	-0.051313043	-0.032688166	-0.490589398	-0.490589398	-0.576429469	-0.548984496	-0.672899209	-0.617550295	-0.450566088	-0.557357112	-0.648468216	-0.570969954	-0.634036612	-0.577462954	-0.626273655	-0.569958269	-0.524965784	-0.566777498	-0.619318427	-0.691971767
172	22	WALKING_UPSTAIRS	-0.753951374	-0.617324056	-0.652317282	-0.911421854	-0.94424862	-0.904035034	-0.777680342	-0.755893315	-0.813057912	-0.82675407	-0.783946435	-0.602037405	-0.844884889	-0.849072594	-0.838977551	-0.712055039	-0.712055039	-0.765102032	-0.742730464	-0.853908287	-0.755605031	-0.622383809	-0.653937924	-0.793456627	-0.771914498	-0.830325893	-0.837433875	-0.787856155	-0.623247209	-0.761703943	-0.796889948	-0.76111934	-0.870519306	0.244795556	-0.018972277	-0.101791873	0.464369707	0.051003862	0.246637413	0.073530727	0.035220376	0.00419964	0.014212068	-0.105673069	0.057780426	-0.112951586	-0.02032276	-0.032120455	-0.672214816	-0.672214816	-0.767717129	-0.667929612	-0.845748818	-0.752390323	-0.656440169	-0.700635204	-0.782164727	-0.758130289	-0.794495535	-0.796530448	-0.781613515	-0.660376447	-0.706900532	-0.74464587	-0.783697905	-0.849485073
173	23	WALKING_UPSTAIRS	-0.351942958	-0.262104444	-0.535932459	-0.972304956	-0.944465983	-0.946783859	-0.470344949	-0.425231402	-0.752712056	-0.621340777	-0.615483276	-0.571168888	-0.685017916	-0.80712516	-0.667944721	-0.393543909	-0.393543909	-0.481785361	-0.586918059	-0.800269762	-0.332854091	-0.281471751	-0.526870953	-0.494286283	-0.428533191	-0.777485939	-0.640897533	-0.583379829	-0.61988802	-0.499130301	-0.503369904	-0.615472773	-0.821395027	0.276911327	-0.02143806	-0.109349154	0.668093566	0.070203874	0.125407901	0.084223186	0.005055422	0.004513673	-0.061012217	-0.056219201	0.070971583	-0.069991636	-0.037683037	-0.059165093	-0.311822905	-0.311822905	-0.514277736	-0.478272821	-0.74149434	-0.406622711	-0.317071627	-0.630652378	-0.493514154	-0.457442387	-0.726614178	-0.570238334	-0.68497885	-0.544486156	-0.374946765	-0.468093318	-0.654055236	-0.795335031
174	24	WALKING_UPSTAIRS	-0.704425378	-0.672298162	-0.740069694	-0.969263837	-0.936187831	-0.933034768	-0.72048207	-0.797693659	-0.84538164	-0.784856323	-0.805790889	-0.692160068	-0.852267379	-0.867652675	-0.852439031	-0.677482501	-0.677482501	-0.733357764	-0.765121703	-0.869874481	-0.70225412	-0.675064461	-0.742745102	-0.723876621	-0.80503652	-0.859573307	-0.792115797	-0.802696049	-0.706959978	-0.723799409	-0.733022111	-0.785026785	-0.879694626	0.274768423	-0.019102916	-0.099334642	0.65079004	0.253687815	0.055556578	0.103428361	0.004437977	-0.002118232	-0.05230402	-0.072147451	0.086502746	-0.094211424	-0.047944278	-0.054064355	-0.676664585	-0.676664585	-0.768017971	-0.68443922	-0.861658923	-0.71532941	-0.711207065	-0.772612837	-0.742015825	-0.804310894	-0.829945032	-0.767709678	-0.814757877	-0.743135646	-0.686363482	-0.735297853	-0.79711474	-0.869334338
175	25	WALKING_UPSTAIRS	-0.49829037	-0.245377464	-0.376265654	-0.970781845	-0.95434592	-0.95142405	-0.473999147	-0.332271055	-0.537099645	-0.643397113	-0.532869271	-0.4181783	-0.672623009	-0.601773616	-0.602177826	-0.469087468	-0.469087468	-0.462484001	-0.570448482	-0.658681868	-0.500004085	-0.282319273	-0.398739043	-0.493105268	-0.317327857	-0.557432674	-0.659125659	-0.547863554	-0.473859989	-0.592885229	-0.530202747	-0.639013618	-0.703382638	0.271072961	-0.017097504	-0.107019675	0.756500935	0.045326821	-0.031002086	0.081057021	-0.012433892	-0.034535793	-0.048204187	-0.076714548	0.087281206	-0.096536615	-0.052735497	-0.081778518	-0.367311303	-0.367311303	-0.401122392	-0.443909282	-0.604816412	-0.502557809	-0.270246377	-0.427627359	-0.501152364	-0.389298067	-0.515137187	-0.600877069	-0.517550846	-0.420389721	-0.406560399	-0.417937451	-0.584321247	-0.644367826
176	26	WALKING_UPSTAIRS	-0.743737709	-0.631487512	-0.746149511	-0.965776804	-0.955495542	-0.952267436	-0.801170022	-0.731636295	-0.893273648	-0.786972012	-0.742530296	-0.834136336	-0.814572308	-0.885431995	-0.885438904	-0.736177168	-0.736177168	-0.798151166	-0.757595053	-0.886527337	-0.735263627	-0.631701919	-0.733008322	-0.811582288	-0.722911696	-0.90307516	-0.796481279	-0.70947371	-0.848181096	-0.779405666	-0.81736366	-0.772057676	-0.901521439	0.275369207	-0.019892602	-0.103576807	0.620839422	-0.08090046	0.128836994	0.075720634	-0.021240659	0.004810439	-0.037953087	-0.078147058	0.095908005	-0.10727919	-0.041265711	-0.051700066	-0.69268896	-0.69268896	-0.793342577	-0.706141698	-0.863172861	-0.76822323	-0.678995772	-0.818176819	-0.808459406	-0.756605616	-0.882182397	-0.761431025	-0.817351862	-0.837918256	-0.734452644	-0.784938909	-0.801255809	-0.881825531
177	27	WALKING_UPSTAIRS	-0.581769037	-0.488913695	-0.543905376	-0.974516374	-0.966963553	-0.947133147	-0.599041963	-0.554192537	-0.694299662	-0.648058565	-0.642852798	-0.663687918	-0.675992272	-0.712853554	-0.738682206	-0.534905759	-0.534905759	-0.556480319	-0.603616039	-0.715936752	-0.581460297	-0.512700676	-0.561806744	-0.621582516	-0.54460893	-0.720539254	-0.664717197	-0.649039752	-0.702068715	-0.614270599	-0.577764405	-0.653042336	-0.743248667	0.283099129	-0.014613284	-0.104856041	0.828441735	-0.078858065	-0.02653448	0.079672279	0.022001526	-0.033250485	-0.07584641	-0.050389826	0.078107786	-0.09722403	-0.025729341	-0.072397513	-0.519027775	-0.519027775	-0.593558548	-0.552185534	-0.708943341	-0.585221164	-0.505401424	-0.579977576	-0.613453686	-0.591345368	-0.666887979	-0.604152207	-0.640495713	-0.648127547	-0.524147317	-0.543140784	-0.634028205	-0.710871373
178	28	WALKING_UPSTAIRS	-0.82207267	-0.740272472	-0.775214478	-0.977598823	-0.950420007	-0.953448807	-0.838034159	-0.826278832	-0.897540731	-0.839321263	-0.826240067	-0.803008677	-0.871644564	-0.894786016	-0.893660343	-0.805074096	-0.805074096	-0.845940518	-0.809797947	-0.898326049	-0.8210507	-0.745062842	-0.770885375	-0.848871277	-0.829819854	-0.908213616	-0.845672612	-0.821343082	-0.815961477	-0.833077685	-0.862287641	-0.82436121	-0.909498011	0.268984378	-0.017071905	-0.111237859	0.48149166	0.255252273	0.166110038	0.067762702	-0.000326983	0.000643098	-0.015932015	-0.076198035	0.091620848	-0.104253446	-0.05385675	-0.07405963	-0.771548336	-0.771548336	-0.841657886	-0.780260016	-0.888475152	-0.826364663	-0.763734371	-0.816850121	-0.841997866	-0.83393217	-0.885788588	-0.823223365	-0.837403079	-0.819980365	-0.81047375	-0.835105314	-0.837593635	-0.895265957
179	29	WALKING_UPSTAIRS	-0.403882069	-0.287815876	-0.494304535	-0.963305973	-0.948218784	-0.933445664	-0.439029395	-0.404599588	-0.65575201	-0.608611262	-0.539803179	-0.539703822	-0.648458685	-0.674180928	-0.661303403	-0.418213092	-0.418213092	-0.461936181	-0.522246326	-0.698484433	-0.397104212	-0.32368862	-0.522182708	-0.469628364	-0.411304557	-0.689521359	-0.629294519	-0.542895225	-0.592701513	-0.543265414	-0.518250839	-0.581409665	-0.738988417	0.287710494	-0.019141412	-0.111495159	0.919264793	-0.117270161	0.119515348	0.067195773	0.009861892	-0.009658548	-0.054929586	-0.068106677	0.063654884	-0.067948364	-0.045937374	-0.046890761	-0.341972771	-0.341972771	-0.455304251	-0.439285692	-0.657175025	-0.428075224	-0.306616169	-0.521288781	-0.458738677	-0.435775355	-0.621089824	-0.551498102	-0.543986667	-0.511173337	-0.364723176	-0.423966847	-0.562986524	-0.685319172
180	30	WALKING_UPSTAIRS	-0.971175704	-0.943009905	-0.967539208	-0.963071505	-0.971069752	-0.975010764	-0.979362168	-0.968586839	-0.981650872	-0.979144295	-0.976344011	-0.965158188	-0.982391649	-0.985628628	-0.983425358	-0.949481356	-0.949481356	-0.974285638	-0.958155209	-0.98226628	-0.9706843	-0.94267992	-0.967220929	-0.981137011	-0.970567738	-0.982984437	-0.980595664	-0.976523745	-0.968335791	-0.952997423	-0.973165147	-0.959466378	-0.982437299	0.272221861	-0.016484945	-0.107671945	0.452821534	0.246545777	0.333732054	0.079303061	0.00424049	-0.003279103	-0.018126004	-0.088372856	0.12540474	-0.102263084	-0.037083141	-0.061971874	-0.963173499	-0.963173499	-0.978871904	-0.954045916	-0.986873426	-0.973109468	-0.950093389	-0.97172131	-0.979531382	-0.968927391	-0.978925666	-0.975057585	-0.976588083	-0.965147731	-0.957268429	-0.974339364	-0.967131832	-0.982897113
